timestamp,price,signal,position,future_return
2025-09-20 01:00:00,115623.51,1.0,0,-0.0001480667729253371
2025-09-20 02:00:00,115606.39,1.0,0,-0.0013960300983362206
2025-09-20 03:00:00,115445.0,1.0,0,0.0010689938931960352
2025-09-20 04:00:00,115568.41,1.0,0,0.0012899718876464572
2025-09-20 05:00:00,115717.49,1.0,0,-0.00014716876420317604
2025-09-20 06:00:00,115700.46,1.0,0,0.0023171904415937306
2025-09-20 07:00:00,115968.56,1.0,0,-0.0023034691471550683
2025-09-20 08:00:00,115701.43,1.0,0,-0.0002474472441696962
2025-09-20 09:00:00,115672.8,1.0,0,0.0006461328851725678
2025-09-20 10:00:00,115747.54,1.0,0,0.0012658584363867131
2025-09-20 11:00:00,115894.06,1.0,0,-0.00016886111333047626
2025-09-20 12:00:00,115874.49,1.0,0,0.0003565064234587467
2025-09-20 13:00:00,115915.8,1.0,0,0.0004706864810490874
2025-09-20 14:00:00,115970.36,1.0,0,0.0001408118419223836
2025-09-20 15:00:00,115986.69,1.0,0,0.0003556442553882544
2025-09-20 16:00:00,116027.94,1.0,0,-0.0017773305291811647
2025-09-20 17:00:00,115821.72,1.0,0,-0.0009515486387182692
2025-09-20 18:00:00,115711.51,1.0,0,-8.218715666219456e-05
2025-09-20 19:00:00,115702.0,1.0,0,0.000165079255328493
2025-09-20 20:00:00,115721.1,1.0,0,0.0005635100253971181
2025-09-20 21:00:00,115786.31,1.0,0,-8.85251460212011e-05
2025-09-20 22:00:00,115776.06,1.0,0,-0.0007810768478387908
2025-09-20 23:00:00,115685.63,1.0,0,-0.00022146225075669879
2025-09-21 00:00:00,115660.01,1.0,0,-0.0013834513761497025
2025-09-21 01:00:00,115500.0,1.0,0,0.0016516017316017262
2025-09-21 02:00:00,115690.76,1.0,0,-0.00018454369216691635
2025-09-21 03:00:00,115669.41,1.0,0,-0.0015144885756744886
2025-09-21 04:00:00,115494.23,1.0,0,0.0014654411739876139
2025-09-21 05:00:00,115663.48,1.0,0,0.00020507769608868465
2025-09-21 06:00:00,115687.2,1.0,0,0.001113087705467919
2025-09-21 07:00:00,115815.97,1.0,0,-0.0016091908568395263
2025-09-21 08:00:00,115629.6,1.0,0,0.00046648954938866005
2025-09-21 09:00:00,115683.54,1.0,0,-0.0013937159945139888
2025-09-21 10:00:00,115522.31,1.0,0,0.0007023751516048726
2025-09-21 11:00:00,115603.45,1.0,0,0.000693231906141234
2025-09-21 12:00:00,115683.59,1.0,0,-0.00018965524842373682
2025-09-21 13:00:00,115661.65,1.0,0,-0.0013975245900434974
2025-09-21 14:00:00,115500.01,1.0,0,0.00027359304990537403
2025-09-21 15:00:00,115531.61,1.0,0,-0.0018662424941537914
2025-09-21 16:00:00,115316.0,1.0,0,0.0027071698636789154
2025-09-21 17:00:00,115628.18,1.0,0,-0.0008413174020381886
2025-09-21 18:00:00,115530.9,1.0,0,-0.00044014198798758564
2025-09-21 19:00:00,115480.05,1.0,0,-0.0014941108875516917
2025-09-21 20:00:00,115307.51,1.0,0,0.0008496411031684303
2025-09-21 21:00:00,115405.48,1.0,0,0.0011560976133888623
2025-09-21 22:00:00,115538.9,1.0,0,-0.0026537382647748853
2025-09-21 23:00:00,115232.29,1.0,0,-0.0071595383550911995
2025-09-22 00:00:00,114407.28,1.0,0,-0.001169768217546996
2025-09-22 01:00:00,114273.45,1.0,0,-0.0007494304232522619
2025-09-22 02:00:00,114187.81,1.0,0,0.004046666627549822
